Sec,Ticks,msg_type,Channel,Notes,Velocities,Tempo,mean_velocity,diff_velocity
24.32925775,0.0,"['note_off', 'note_on']",1,"[58, 60]","[53, 64]",82.00003553334874,-9.5,58.5
24.5121845,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",2,"[61, 65, 60, 61]","[30, 64, 63, 64]",82.00003553334874,-3.25,55.25
24.69511125,0.0,"['note_off', 'note_on']",1,"[61, 58]","[69, 64]",82.00003553334874,11.25,66.5
24.878038,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[65, 70, 58, 55]","[62, 64, 69, 64]",82.00003553334874,-1.75,64.75
25.06096475,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[73, 72, 55, 56]","[43, 64, 46, 64]",82.00003553334874,-10.5,54.25
25.2438915,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[72, 73, 56, 58]","[77, 64, 65, 64]",82.00003553334874,13.25,67.5
25.42681825,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[73, 70, 58, 55]","[80, 64, 65, 64]",82.00003553334874,0.75,68.25
25.609745,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[70, 82, 55, 51]","[79, 64, 27, 64]",82.00003553334874,-9.75,58.5
25.79267175,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[70, 73, 51, 53]","[53, 64, 57, 64]",82.00003553334874,1.0,59.5
25.9755985,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[73, 75, 53, 55]","[74, 64, 55, 64]",82.00003553334874,4.75,64.25
26.15852525,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[75, 70, 55, 51]","[54, 64, 70, 64]",82.00003553334874,-1.25,63.0
26.341452,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[70, 72, 51, 44]","[68, 64, 68, 64]",82.00003553334874,3.0,66.0
26.52437875,0.0,"['note_off', 'note_on']",0,"[82, 80]","[76, 64]",82.00003553334874,4.0,70.0
26.7073055,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[80, 79, 44, 56]","[83, 64, 73, 64]",82.00003553334874,1.0,71.0
26.89023225,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[79, 82, 56, 58]","[65, 64, 63, 64]",82.00003553334874,-7.0,64.0
27.073159,0.0,"['note_off', 'note_on', 'note_off', 'note_off', 'note_on']",0,"[82, 80, 72, 58, 60]","[69, 64, 86, 46, 64]",82.00003553334874,1.7999999999999972,65.8
27.25608575,0.0,"['note_off', 'note_on']",0,"[80, 75]","[88, 64]",82.00003553334874,10.200000000000003,76.0
27.4390125,0.0,"['note_off', 'note_on', 'note_on', 'note_off', 'note_on']",0,"[75, 77, 68, 60, 56]","[49, 64, 64, 66, 64]",82.00003553334874,-14.600000000000001,61.4
27.62193925,0.0,"['note_off', 'note_on']",0,"[77, 78]","[72, 64]",82.00003553334874,6.600000000000001,68.0
27.804866,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[78, 77, 56, 61]","[49, 64, 69, 64]",82.00003553334874,-6.5,61.5
27.98779275,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[77, 75, 68, 67]","[76, 64, 64, 64]",82.00003553334874,5.5,67.0
28.1707195,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[75, 73, 67, 65]","[51, 64, 62, 64]",82.00003553334874,-6.75,60.25
28.35364625,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[73, 75, 65, 67]","[69, 64, 48, 64]",82.00003553334874,1.0,61.25
28.536573,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off', 'note_on']",1,"[75, 84, 67, 68, 61, 60]","[72, 64, 63, 64, 79, 64]",82.00003553334874,6.416666666666671,67.66666666666667
28.71949975,0.0,"['note_off', 'note_on']",0,"[68, 66]","[68, 64]",82.00003553334874,-1.6666666666666714,66.0
28.9024265,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[84, 80, 66, 65]","[66, 64, 73, 64]",82.00003553334874,0.75,66.75
29.08535325,0.0,"['note_off', 'note_on']",0,"[65, 63]","[27, 64]",82.00003553334874,-21.25,45.5
29.26828,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off', 'note_on']",0,"[80, 75, 63, 65, 60, 58]","[77, 64, 55, 64, 61, 64]",82.00003553334874,18.66666666666667,64.16666666666667
29.6341335,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[75, 73, 58, 56]","[54, 64, 62, 64]",82.00003553334874,-3.1666666666666714,61.0
29.81706025,0.0,"['note_off', 'note_on']",0,"[73, 72]","[65, 64]",82.00003553334874,3.5,64.5
29.999987,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[72, 73, 56, 55]","[61, 64, 68, 64]",82.00003553334874,-0.25,64.25
30.18291375,0.0,"['note_off', 'note_on']",0,"[65, 63]","[66, 64]",82.00003553334874,0.75,65.0
30.3658405,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[73, 82, 63, 61]","[74, 64, 63, 64]",82.00003553334874,1.25,66.25
30.54876725,0.0,"['note_off', 'note_on']",0,"[61, 65]","[66, 64]",82.00003553334874,-1.25,65.0
30.731694,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off', 'note_on']",1,"[82, 72, 65, 63, 55, 56]","[55, 64, 70, 64, 68, 64]",82.00003553334874,-0.8333333333333286,64.16666666666667
30.91462075,0.0,"['note_off', 'note_on']",0,"[63, 61]","[54, 64]",82.00003553334874,-5.166666666666671,59.0
31.0975475,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[72, 80, 61, 60]","[80, 64, 66, 64]",82.00003553334874,9.5,68.5
31.28047425,0.0,"['note_off', 'note_on']",0,"[60, 63]","[54, 64]",82.00003553334874,-9.5,59.0
31.463401,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off', 'note_on']",1,"[80, 70, 63, 61, 56, 51]","[54, 64, 50, 64, 73, 64]",82.00003553334874,2.5,61.5
31.64632775,0.0,"['note_off', 'note_on']",0,"[61, 60]","[68, 64]",82.00003553334874,4.5,66.0
31.8292545,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[70, 79, 60, 61]","[76, 64, 57, 64]",82.00003553334874,-0.75,65.25
32.01218125,0.0,"['note_off', 'note_on']",0,"[61, 58]","[55, 64]",82.00003553334874,-5.75,59.5
32.195108,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off', 'note_on']",0,"[79, 68, 58, 60, 51, 56]","[69, 64, 73, 64, 65, 64]",82.00003553334874,7.0,66.5
32.37803475,0.0,"['note_off', 'note_on']",0,"[68, 70]","[82, 64]",82.00003553334874,6.5,73.0
32.5609615,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[70, 72, 60, 63]","[58, 64, 39, 64]",82.00003553334874,-16.75,56.25
32.74388825,0.0,"['note_off', 'note_on']",0,"[72, 73]","[82, 64]",82.00003553334874,16.75,73.0
32.926815,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off']",0,"[73, 72, 63, 68, 56]","[69, 64, 59, 64, 58]",82.00003553334874,-10.200000000000003,62.8
33.10974175,0.0,"['note_off', 'note_on']",0,"[72, 70]","[70, 64]",82.00003553334874,4.200000000000003,67.0
33.2926685,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[70, 68, 68, 63]","[53, 64, 85, 64]",82.00003553334874,-0.5,66.5
33.47559525,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[68, 72, 63, 60]","[70, 64, 58, 64]",82.00003553334874,-2.5,64.0
33.658522,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[72, 77, 60, 56]","[85, 64, 70, 64]",82.00003553334874,6.75,70.75
33.84144875,0.0,"['note_off', 'note_on']",0,"[77, 75]","[70, 64]",82.00003553334874,-3.75,67.0
34.0243755,0.0,"['note_off', 'note_on', 'note_on']",0,"[75, 74, 59]","[62, 64, 64]",82.00003553334874,-3.6666666666666643,63.333333333333336
34.20730225,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[74, 77, 59, 56]","[76, 64, 58, 64]",82.00003553334874,2.1666666666666643,65.5
34.390229,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off']",0,"[77, 80, 56, 53, 56]","[76, 64, 73, 64, 76]",82.00003553334874,5.099999999999994,70.6
34.57315575,0.0,"['note_off', 'note_on']",0,"[80, 78]","[77, 64]",82.00003553334874,-0.09999999999999432,70.5
34.7560825,0.0,"['note_off', 'note_on', 'note_on']",0,"[78, 77, 56]","[72, 64, 64]",82.00003553334874,-3.8333333333333286,66.66666666666667
34.93900925,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",1,"[77, 80, 56, 53]","[63, 64, 65, 64]",82.00003553334874,-2.6666666666666714,64.0
35.103643325,0.164634075,['note_off'],0,[53],[72],82.00003553334874,8.0,72.0
35.121936,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[80, 83, 53, 50]","[80, 64, 52, 64]",82.00003553334874,-7.0,65.0
35.18291158333333,0.06097558333333333,['note_on'],0,[82],[64],82.00003553334874,-1.0,64.0
35.18900914166666,0.0060975583333333335,['note_off'],0,[83],[64],82.00003553334874,0.0,64.0
35.24388716666666,0.054878025000000004,['note_on'],0,[83],[64],82.00003553334874,0.0,64.0
35.24998472499999,0.0060975583333333335,['note_off'],0,[82],[64],82.00003553334874,0.0,64.0
35.48778949999999,0.0,"['note_off', 'note_on', 'note_on']",0,"[83, 82, 53]","[64, 64, 64]",82.00003553334874,0.0,64.0
35.67071624999999,0.0,"['note_off', 'note_on', 'note_off', 'note_on']",0,"[82, 80, 53, 56]","[54, 64, 72, 64]",82.00003553334874,-0.5,63.5
35.85364299999999,0.0,"['note_off', 'note_on', 'note_off', 'note_on', 'note_off']",0,"[80, 78, 56, 59, 50]","[62, 64, 66, 64, 70]",82.00003553334874,1.7000000000000028,65.2
36.03656974999999,0.0,"['note_off', 'note_on']",0,"[78, 77]","[77, 64]",82.00003553334874,5.299999999999997,70.5
36.21949649999999,0.0,"['note_off', 'note_on', 'note_on']",0,"[77, 75, 53]","[74, 64, 64]",82.00003553334874,-3.1666666666666714,67.33333333333333
36.40242324999999,0.0,"['note_off', 'note_on']",0,"[75, 74]","[44, 64]",82.00003553334874,-13.333333333333329,54.0
