Unnamed: 0,sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
15458,38.108,18292,60,['note_on'],[0],[54],[34],ppp,0,1,0,0,0,0,1000000
15526,38.364,18415,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15574,38.464,18463,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15774,38.881,18663,60,['note_on'],[0],[61],[42],pp,0,1,0,0,0,0,1000000
15815,38.966,18704,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
15935,39.216,18824,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
16036,39.427,18925,60,"['note_on', 'note_on']","[0, 0]","[64, 64]","[51, 51]",p,0,2,0,0,0,0,1000000
16047,39.45,18936,60,['note_off'],[0],[64],[0],ppp,0,1,0,0,0,0,1000000
16194,39.756,19083,60,['note_on'],[0],[69],[38],pp,0,1,0,0,0,0,1000000
16205,39.779,19094,60,['note_on'],[0],[71],[51],p,0,1,0,0,0,0,1000000
16274,39.922,19163,60,['note_off'],[0],[69],[0],ppp,0,1,0,0,0,0,1000000
16301,40.145,19270,60,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",ppp,0,2,0,0,0,0,1000000
16326,40.485,19433,60,['note_off'],[0],[73],[0],ppp,0,1,0,0,0,0,1000000
16345,40.525,19452,60,['note_on'],[0],[57],[53],p,0,1,0,0,0,0,1000000
16552,40.956,19659,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
16578,41.01,19685,60,"['note_on', 'note_on']","[0, 0]","[62, 62]","[57, 57]",p,0,2,0,0,0,0,1000000
16629,41.116,19736,60,['note_off'],[0],[57],[0],ppp,0,1,0,0,0,0,1000000
16803,41.479,19910,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
16915,41.712,20022,60,"['note_on', 'note_on']","[0, 0]","[73, 73]","[68, 68]",mp,0,2,0,0,0,0,1000000
16944,41.772,20051,60,['note_on'],[0],[74],[46],pp,0,1,0,0,0,0,1000000
17004,41.897,20111,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17022,42.089,20203,60,"['note_off', 'note_off']","[0, 0]","[74, 74]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17195,42.96,20621,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[42, 42]",pp,0,2,0,0,0,0,1000000
17204,42.979,20630,60,['note_on'],[0],[57],[57],p,0,1,0,0,0,0,1000000
17207,42.985,20633,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17208,42.987,20634,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17276,43.129,20702,60,"['note_on', 'note_on']","[0, 0]","[73, 73]","[70, 70]",mp,0,2,0,0,0,0,1000000
17433,43.456,20859,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17438,43.466,20864,60,"['note_off', 'note_off']","[0, 0]","[73, 73]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17558,43.716,20984,60,['note_on'],[0],[74],[55],p,0,1,0,0,0,0,1000000
17591,43.785,21017,60,"['note_on', 'note_on']","[0, 0]","[73, 73]","[58, 58]",p,0,2,0,0,0,0,1000000
17647,43.902,21073,60,['note_off'],[0],[74],[0],ppp,0,1,0,0,0,0,1000000
17768,44.933,21568,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17777,44.952,21577,60,['note_on'],[0],[64],[44],pp,0,1,0,0,0,0,1000000
17795,44.989,21595,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[59, 59]",p,0,2,0,0,0,0,1000000
17892,45.191,21692,60,['note_off'],[0],[59],[0],ppp,0,1,0,0,0,0,1000000
17917,45.243,21717,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
17926,45.262,21726,60,['note_on'],[0],[83],[59],p,0,1,0,0,0,0,1000000
18048,45.516,21848,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[55, 55]",p,0,2,0,0,0,0,1000000
18158,45.745,21958,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18173,45.777,21973,60,['note_on'],[0],[80],[56],p,0,1,0,0,0,0,1000000
18258,45.954,22058,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18276,46.02,22090,60,['note_on'],[0],[81],[42],pp,0,1,0,0,0,0,1000000
18278,46.025,22092,60,"['note_on', 'note_on']","[0, 0]","[54, 54]","[39, 39]",pp,0,2,0,0,0,0,1000000
18311,46.093,22125,60,['note_off'],[0],[80],[0],ppp,0,1,0,0,0,0,1000000
18315,46.26,22205,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18331,46.293,22221,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[66, 66]",mp,0,2,0,0,0,0,1000000
18430,46.5,22320,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18431,46.502,22321,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18443,46.527,22333,60,['note_on'],[0],[76],[55],p,0,1,0,0,0,0,1000000
18532,46.712,22422,60,"['note_on', 'note_on']","[0, 0]","[61, 61]","[42, 42]",pp,0,2,0,0,0,0,1000000
18556,46.762,22446,60,['note_on'],[0],[69],[59],p,0,1,0,0,0,0,1000000
18569,46.789,22459,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18665,46.989,22555,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18668,46.995,22558,60,['note_on'],[0],[81],[48],pp,0,1,0,0,0,0,1000000
18677,47.014,22567,60,['note_on'],[0],[66],[48],pp,0,1,0,0,0,0,1000000
18731,47.127,22621,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18786,47.241,22676,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18788,47.245,22678,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
18910,47.5,22800,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[57, 57]",p,0,2,0,0,0,0,1000000
18914,47.508,22804,60,['note_on'],[0],[81],[55],p,0,1,0,0,0,0,1000000
19011,47.71,22901,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19015,47.718,22905,60,['note_on'],[0],[80],[56],p,0,1,0,0,0,0,1000000
19133,47.964,23023,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19137,47.975,23028,60,['note_on'],[0],[81],[19],ppp,0,1,0,0,0,0,1000000
19139,48.016,23048,60,['note_on'],[0],[50],[48],pp,0,1,0,0,0,0,1000000
19187,48.116,23096,60,['note_off'],[0],[80],[0],ppp,0,1,0,0,0,0,1000000
19257,48.731,23391,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19282,48.783,23416,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[59, 59]",p,0,2,0,0,0,0,1000000
19366,48.958,23500,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19375,48.977,23509,60,"['note_on', 'note_on']","[0, 0]","[62, 62]","[51, 51]",p,0,2,0,0,0,0,1000000
19388,49.004,23522,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[51, 51]",p,0,2,0,0,0,0,1000000
19403,49.035,23537,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19444,49.12,23578,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19485,49.206,23619,60,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19493,49.222,23627,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19614,49.475,23748,60,['note_on'],[0],[83],[51],p,0,1,0,0,0,0,1000000
19620,49.487,23754,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[48, 48]",pp,0,2,0,0,0,0,1000000
19740,49.737,23874,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19755,49.768,23889,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[56, 56]",p,0,2,0,0,0,0,1000000
19824,49.912,23958,60,['note_off'],[0],[81],[0],ppp,0,1,0,0,0,0,1000000
19828,49.95,23976,60,['note_off'],[0],[80],[0],ppp,0,1,0,0,0,0,1000000
19833,50.297,24143,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[62, 62]",mp,0,2,0,0,0,0,1000000
19937,50.514,24247,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19942,50.525,24252,60,"['note_off', 'note_off']","[0, 0]","[45, 45]","[0, 0]",ppp,0,2,0,0,0,0,1000000
19949,50.539,24259,60,"['note_on', 'note_on']","[0, 0]","[85, 85]","[53, 53]",p,0,2,0,0,0,0,1000000
19992,50.629,24302,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[32, 32]",ppp,0,2,0,0,0,0,1000000
20061,50.772,24371,60,['note_off'],[0],[83],[0],ppp,0,1,0,0,0,0,1000000
20115,50.885,24425,60,['note_on'],[0],[86],[62],mp,0,1,0,0,0,0,1000000
20169,50.997,24479,60,"['note_off', 'note_off']","[0, 0]","[85, 85]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20173,51.006,24483,60,"['note_on', 'note_on']","[0, 0]","[88, 88]","[63, 63]",mp,0,2,0,0,0,0,1000000
20184,51.029,24494,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[46, 46]",pp,0,2,0,0,0,0,1000000
20194,51.05,24504,60,"['note_off', 'note_off']","[0, 0]","[86, 86]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20263,51.193,24573,60,['note_off'],[0],[52],[0],ppp,0,1,0,0,0,0,1000000
20294,51.258,24604,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20300,51.27,24610,60,['note_on'],[0],[85],[53],p,0,1,0,0,0,0,1000000
20417,51.514,24727,60,"['note_off', 'note_off']","[0, 0]","[88, 88]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20444,51.57,24754,60,['note_on'],[0],[83],[46],pp,0,1,0,0,0,0,1000000
20538,51.766,24848,60,"['note_off', 'note_off']","[0, 0]","[85, 85]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20550,51.791,24860,60,['note_on'],[0],[81],[62],mp,0,1,0,0,0,0,1000000
20608,51.912,24918,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20612,52.014,24967,60,['note_on'],[0],[52],[34],ppp,0,1,0,0,0,0,1000000
20657,52.108,25012,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[65, 65]",mp,0,2,0,0,0,0,1000000
20664,52.122,25019,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20697,52.489,25195,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20700,52.495,25198,60,"['note_on', 'note_on']","[0, 0]","[59, 59]","[51, 51]",p,0,2,0,0,0,0,1000000
20931,52.977,25429,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
20934,52.983,25432,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[64, 64]",mp,0,2,0,0,0,0,1000000
20948,53.012,25446,60,['note_on'],[0],[64],[51],p,0,1,0,0,0,0,1000000
21047,53.218,25545,60,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21052,53.229,25550,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21054,53.233,25552,60,['note_on'],[0],[83],[46],pp,0,1,0,0,0,0,1000000
21177,53.489,25675,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[53, 53]",p,0,2,0,0,0,0,1000000
21280,53.704,25778,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21287,53.718,25785,60,['note_on'],[0],[80],[38],pp,0,1,0,0,0,0,1000000
21388,53.929,25886,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21396,53.945,25894,60,['note_on'],[0],[81],[36],pp,0,1,0,0,0,0,1000000
21401,53.997,25919,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21535,54.412,26118,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21539,54.42,26122,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[57, 57]",p,0,2,0,0,0,0,1000000
21545,54.433,26128,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21627,54.604,26210,60,"['note_on', 'note_on']","[0, 0]","[61, 61]","[44, 44]",pp,0,2,0,0,0,0,1000000
21661,54.675,26244,60,['note_on'],[0],[69],[38],pp,0,1,0,0,0,0,1000000
21690,54.735,26273,60,"['note_off', 'note_off']","[0, 0]","[61, 61]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21803,54.97,26386,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21805,54.975,26388,60,"['note_on', 'note_on']","[0, 0]","[66, 66]","[46, 46]",pp,0,2,0,0,0,0,1000000
21822,55.01,26405,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[48, 48]",pp,0,2,0,0,0,0,1000000
21876,55.122,26459,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21935,55.245,26518,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
21938,55.252,26521,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22058,55.502,26641,60,['note_on'],[0],[83],[55],p,0,1,0,0,0,0,1000000
22065,55.516,26648,60,['note_on'],[0],[81],[55],p,0,1,0,0,0,0,1000000
22180,55.756,26763,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22183,55.762,26766,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[53, 53]",p,0,2,0,0,0,0,1000000
22265,55.987,26874,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[53, 53]",p,0,2,0,0,0,0,1000000
22271,56.0,26880,60,"['note_on', 'note_on']","[0, 0]","[50, 50]","[38, 38]",pp,0,2,0,0,0,0,1000000
22341,56.145,26950,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22348,56.258,27004,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[46, 46]",pp,0,2,0,0,0,0,1000000
22444,56.458,27100,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22446,56.462,27102,60,['note_on'],[0],[76],[57],p,0,1,0,0,0,0,1000000
22453,56.477,27109,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22466,56.504,27122,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22569,56.718,27225,60,['note_on'],[0],[57],[44],pp,0,1,0,0,0,0,1000000
22600,56.783,27256,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[46, 46]",pp,0,2,0,0,0,0,1000000
22689,56.968,27345,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22696,56.983,27352,60,['note_on'],[0],[62],[38],pp,0,1,0,0,0,0,1000000
22709,57.01,27365,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[44, 44]",pp,0,2,0,0,0,0,1000000
22712,57.016,27368,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22775,57.147,27431,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
22796,57.191,27452,60,['note_off'],[0],[62],[0],ppp,0,1,0,0,0,0,1000000
22928,57.466,27584,60,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[83, 83, 81, 81]","[55, 55, 0, 0]",ppp,0,4,0,0,0,0,1000000
22929,57.468,27585,60,['note_off'],[0],[83],[0],ppp,0,1,0,0,0,0,1000000
22930,57.47,27586,60,"['note_off', 'note_on']","[0, 0]","[83, 81]","[0, 38]",ppp,0,2,0,0,0,0,1000000
23059,57.739,27715,60,['note_on'],[0],[81],[38],pp,0,1,0,0,0,0,1000000
23075,57.772,27731,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[58, 58]",p,0,2,0,0,0,0,1000000
23152,57.933,27808,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23166,57.981,27831,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23190,58.031,27855,60,['note_on'],[0],[81],[59],p,0,1,0,0,0,0,1000000
23246,58.147,27911,60,['note_on'],[0],[45],[42],pp,0,1,0,0,0,0,1000000
23298,58.489,28075,60,['note_off'],[0],[81],[0],ppp,0,1,0,0,0,0,1000000
23306,58.506,28083,60,"['note_on', 'note_on']","[0, 0]","[52, 52]","[31, 31]",ppp,0,2,0,0,0,0,1000000
23310,58.514,28087,60,['note_on'],[0],[85],[73],mp,0,1,0,0,0,0,1000000
23349,58.595,28126,60,"['note_off', 'note_off']","[0, 0]","[45, 45]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23420,58.743,28197,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23492,58.893,28269,60,['note_on'],[0],[86],[53],p,0,1,0,0,0,0,1000000
23535,58.983,28312,60,"['note_off', 'note_off']","[0, 0]","[85, 85]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23542,58.997,28319,60,['note_on'],[0],[88],[65],mp,0,1,0,0,0,0,1000000
23548,59.01,28325,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[57, 57]",p,0,2,0,0,0,0,1000000
23566,59.047,28343,60,"['note_off', 'note_off']","[0, 0]","[86, 86]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23621,59.162,28398,60,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23658,59.239,28435,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23674,59.272,28451,60,"['note_on', 'note_on']","[0, 0]","[85, 85]","[53, 53]",p,0,2,0,0,0,0,1000000
23784,59.502,28561,60,"['note_off', 'note_off']","[0, 0]","[88, 88]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23795,59.525,28572,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[55, 55]",p,0,2,0,0,0,0,1000000
23902,59.747,28679,60,"['note_off', 'note_off']","[0, 0]","[85, 85]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23908,59.76,28685,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[53, 53]",p,0,2,0,0,0,0,1000000
23967,59.883,28744,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
23970,59.993,28797,60,['note_on'],[0],[80],[56],p,0,1,0,0,0,0,1000000
24012,60.081,28839,60,['note_on'],[0],[52],[36],pp,0,1,0,0,0,0,1000000
24027,60.112,28854,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24203,60.949,29256,60,['note_on'],[0],[59],[36],pp,0,1,0,0,0,0,1000000
24205,60.954,29258,60,['note_on'],[0],[64],[53],p,0,1,0,0,0,0,1000000
24234,61.014,29287,60,['note_on'],[0],[81],[66],mp,0,1,0,0,0,0,1000000
24247,61.041,29300,60,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24305,61.162,29358,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24346,61.247,29399,60,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24400,61.36,29453,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[59, 59]",p,0,2,0,0,0,0,1000000
24406,61.372,29459,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[66, 66]",mp,0,2,0,0,0,0,1000000
24490,61.547,29543,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24494,61.556,29547,60,['note_on'],[0],[81],[53],p,0,1,0,0,0,0,1000000
24605,61.787,29658,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24609,61.795,29662,60,['note_on'],[0],[80],[53],p,0,1,0,0,0,0,1000000
24677,61.937,29730,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24688,62.033,29776,60,"['note_off', 'note_off']","[0, 0]","[80, 80]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24728,62.116,29816,60,['note_on'],[0],[54],[50],p,0,1,0,0,0,0,1000000
24737,62.277,29893,60,['note_off'],[0],[81],[0],ppp,0,1,0,0,0,0,1000000
24741,62.285,29897,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[62, 62]",mp,0,2,0,0,0,0,1000000
24828,62.466,29984,60,"['note_off', 'note_off']","[0, 0]","[54, 54]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24834,62.479,29990,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[68, 68]",mp,0,2,0,0,0,0,1000000
24852,62.516,30008,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
24943,62.706,30099,60,['note_on'],[0],[61],[32],ppp,0,1,0,0,0,0,1000000
24979,62.781,30135,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[55, 55]",p,0,2,0,0,0,0,1000000
24980,62.783,30136,60,['note_off'],[0],[76],[0],ppp,0,1,0,0,0,0,1000000
25056,62.941,30212,60,"['note_off', 'note_off', 'note_off']","[0, 0, 0]","[76, 61, 61]","[0, 0, 0]",ppp,0,3,0,0,0,0,1000000
25072,62.975,30228,60,"['note_off', 'note_off']","[0, 0]","[69, 69]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25094,63.02,30250,60,['note_on'],[0],[81],[59],p,0,1,0,0,0,0,1000000
25120,63.074,30276,60,"['note_on', 'note_on']","[0, 0]","[66, 66]","[38, 38]",pp,0,2,0,0,0,0,1000000
25158,63.154,30314,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25197,63.235,30353,60,"['note_off', 'note_off']","[0, 0]","[66, 66]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25239,63.322,30395,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[55, 55]",p,0,2,0,0,0,0,1000000
25255,63.356,30411,60,['note_on'],[0],[83],[53],p,0,1,0,0,0,0,1000000
25348,63.55,30504,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[55, 55]",p,0,2,0,0,0,0,1000000
25446,63.754,30602,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25452,63.766,30608,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[58, 58]",p,0,2,0,0,0,0,1000000
25521,63.91,30677,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25607,64.481,30951,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[73, 73]",mp,0,2,0,0,0,0,1000000
25608,64.483,30952,60,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25613,64.493,30957,60,"['note_on', 'note_on']","[0, 0]","[76, 76]","[62, 62]",mp,0,2,0,0,0,0,1000000
25632,64.533,30976,60,['note_off'],[0],[69],[0],ppp,0,1,0,0,0,0,1000000
25732,64.741,31076,60,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]",pp,0,2,0,0,0,0,1000000
25758,64.795,31102,60,"['note_on', 'note_on']","[0, 0]","[69, 69]","[62, 62]",mp,0,2,0,0,0,0,1000000
25834,64.954,31178,60,"['note_off', 'note_off']","[0, 0]","[76, 76]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25853,64.993,31197,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[48, 48]",pp,0,2,0,0,0,0,1000000
25854,64.995,31198,60,"['note_on', 'note_on']","[0, 0]","[62, 62]","[34, 34]",ppp,0,2,0,0,0,0,1000000
25867,65.022,31211,60,['note_off'],[0],[69],[0],ppp,0,1,0,0,0,0,1000000
25904,65.099,31248,60,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25922,65.137,31266,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
25966,65.229,31310,60,['note_off'],[0],[62],[0],ppp,0,1,0,0,0,0,1000000
26020,65.341,31364,60,"['note_on', 'note_on']","[0, 0]","[81, 81]","[64, 64]",mp,0,2,0,0,0,0,1000000
26026,65.354,31370,60,"['note_on', 'note_on']","[0, 0]","[83, 83]","[64, 64]",mp,0,2,0,0,0,0,1000000
26102,65.512,31446,60,"['note_off', 'note_off']","[0, 0]","[81, 81]","[0, 0]",ppp,0,2,0,0,0,0,1000000
26108,65.525,31452,60,['note_on'],[0],[81],[53],p,0,1,0,0,0,0,1000000
26213,65.743,31557,60,"['note_off', 'note_off']","[0, 0]","[83, 83]","[0, 0]",ppp,0,2,0,0,0,0,1000000
26231,65.781,31575,60,"['note_on', 'note_on']","[0, 0]","[80, 80]","[56, 56]",p,0,2,0,0,0,0,1000000
