Sec,Ticks,msg_type,Channel,Notes,Velocities,Note_Lengths,Tempo,mean_velocity,diff_velocity,Dynamic,accent
16.772916666666674,0.225,['note_on'],0.0,[81],[64],0.225,60.0,64.0,64.0,mp,0
16.77500000000001,0.0020833333333333,['note_on'],0.0,[81],[64],0.0020833333333333,60.0,0.0,64.0,mp,0
16.833333333333343,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[0, 0]",0.0583333333333333,60.0,-64.0,0.0,ppp,0
16.970833333333342,0.1375,['note_on'],0.0,[62],[42],0.1375,60.0,42.0,42.0,pp,0
16.972916666666677,0.0020833333333333,['note_on'],0.0,[62],[42],0.0020833333333333,60.0,0.0,42.0,pp,0
17.01250000000001,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[0, 0]",0.0395833333333333,60.0,-42.0,0.0,ppp,0
17.179166666666678,0.0,"['note_on', 'note_on']",0.0,"[62, 62]","[0, 0]",0.1666666666666666,60.0,0.0,0.0,ppp,0
17.18541666666668,0.0,"['note_on', 'note_on']",0.0,"[81, 81]","[0, 0]",0.00625,60.0,0.0,0.0,ppp,0
17.239583333333346,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[51, 51]",0.0541666666666666,60.0,51.0,51.0,p,0
17.48541666666668,0.2458333333333333,['note_on'],0.0,[74],[57],0.2458333333333333,60.0,6.0,57.0,p,0
17.487500000000015,0.0020833333333333,['note_on'],0.0,[74],[57],0.0020833333333333,60.0,0.0,57.0,p,0
17.493750000000016,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.00625,60.0,-57.0,0.0,ppp,0
17.70208333333335,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[53, 53]",0.2083333333333333,60.0,53.0,53.0,p,0
17.70833333333335,0.0,"['note_on', 'note_on']",0.0,"[74, 74]","[0, 0]",0.00625,60.0,-53.0,0.0,ppp,0
18.016666666666683,0.3083333333333333,['note_on'],0.0,[73],[65],0.3083333333333333,60.0,65.0,65.0,mp,0
18.01875000000002,0.0,"['note_on', 'note_on']",0.0,"[73, 45]","[65, 36]",0.0020833333333333,60.0,-14.5,50.5,p,0
18.020833333333357,0.0020833333333333,['note_on'],0.0,[45],[36],0.0020833333333333,60.0,-14.5,36.0,pp,0
18.03750000000002,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.0166666666666666,60.0,-36.0,0.0,ppp,0
18.470833333333356,0.4333333333333333,['note_on'],0.0,[74],[59],0.4333333333333333,60.0,59.0,59.0,p,0
18.472916666666688,0.0020833333333333,['note_on'],0.0,[74],[59],0.0020833333333333,60.0,0.0,59.0,p,0
18.485416666666687,0.0,"['note_on', 'note_on']",0.0,"[45, 45]","[0, 0]",0.0125,60.0,-59.0,0.0,ppp,0
18.487500000000026,0.0020833333333333,['note_on'],0.0,[52],[46],0.0020833333333333,60.0,46.0,46.0,pp,0
18.48958333333336,0.0020833333333333,['note_on'],0.0,[52],[46],0.0020833333333333,60.0,0.0,46.0,pp,0
18.49791666666669,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[0, 0]",0.0083333333333333,60.0,-46.0,0.0,ppp,0
18.90833333333336,0.0,"['note_on', 'note_on']",0.0,"[52, 52]","[0, 0]",0.4104166666666666,60.0,0.0,0.0,ppp,0
18.96875000000002,0.0604166666666666,['note_on'],0.0,[57],[40],0.0604166666666666,60.0,40.0,40.0,pp,0
18.97083333333336,0.0020833333333333,['note_on'],0.0,[57],[40],0.0020833333333333,60.0,0.0,40.0,pp,0
18.987500000000026,0.0,"['note_on', 'note_on']",0.0,"[74, 74]","[0, 0]",0.0166666666666666,60.0,-40.0,0.0,ppp,0
19.00000000000002,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[51, 51]",0.0125,60.0,51.0,51.0,p,0
19.13750000000002,0.0,"['note_on', 'note_on']",0.0,"[57, 57]","[0, 0]",0.1375,60.0,-51.0,0.0,ppp,0
19.466666666666686,0.0,"['note_on', 'note_on']",0.0,"[76, 76]","[0, 0]",0.3291666666666666,60.0,0.0,0.0,ppp,0
19.489583333333357,0.0229166666666666,['note_on'],0.0,[73],[65],0.0229166666666666,60.0,65.0,65.0,mp,0
19.95833333333336,0.0,['note_on'],0.0,[73],[65],0.0020833333333333,60.0,0.0,65.0,mp,0
19.99791666666669,0.0,"['note_on', 'note_on']",0.0,"[52, 52]","[35, 35]",0.0125,60.0,-30.0,35.0,ppp,0
20.018750000000026,0.0,"['note_on', 'note_on']",0.0,"[71, 71]","[59, 59]",0.00625,60.0,24.0,59.0,p,0
20.05833333333336,0.0,"['note_on', 'note_on']",0.0,"[73, 73]","[0, 0]",0.0166666666666666,60.0,-59.0,0.0,ppp,0
20.42708333333336,0.0,"['note_on', 'note_on']",0.0,"[71, 71]","[0, 0]",0.36875,60.0,0.0,0.0,ppp,0
20.506250000000023,0.0791666666666666,['note_on'],0.0,[59],[51],0.0791666666666666,60.0,51.0,51.0,p,0
20.50833333333336,0.0020833333333333,['note_on'],0.0,[59],[51],0.0020833333333333,60.0,0.0,51.0,p,0
20.53958333333336,0.0,"['note_on', 'note_on']",0.0,"[52, 52]","[0, 0]",0.03125,60.0,-51.0,0.0,ppp,0
20.98958333333336,0.45,['note_on'],0.0,[64],[51],0.45,60.0,51.0,51.0,p,0
20.99166666666669,0.0020833333333333,['note_on'],0.0,[64],[51],0.0020833333333333,60.0,0.0,51.0,p,0
21.050000000000026,0.0,"['note_on', 'note_on']",0.0,"[59, 59]","[0, 0]",0.0583333333333333,60.0,-51.0,0.0,ppp,0
21.43333333333336,0.0,"['note_on', 'note_on']",0.0,"[64, 64]","[0, 0]",0.3833333333333333,60.0,0.0,0.0,ppp,0
21.510416666666693,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[42, 42]",0.0770833333333333,60.0,42.0,42.0,pp,0
21.76666666666669,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.25625,60.0,-42.0,0.0,ppp,0
21.98333333333336,0.0,"['note_on', 'note_on']",0.0,"[68, 68]","[63, 63]",0.0041666666666666,60.0,63.0,63.0,mp,0
22.012500000000024,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[55, 55]",0.0291666666666666,60.0,-8.0,55.0,p,0
22.062500000000025,0.0,"['note_on', 'note_on']",0.0,"[54, 54]","[39, 39]",0.0125,60.0,-16.0,39.0,pp,0
22.11250000000003,0.0,"['note_on', 'note_on']",0.0,"[68, 68]","[0, 0]",0.0020833333333333,60.0,-39.0,0.0,ppp,0
22.404166666666697,0.0,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.2916666666666667,60.0,0.0,0.0,ppp,0
22.510416666666696,0.0,"['note_on', 'note_on']",0.0,"[61, 61]","[39, 39]",0.10625,60.0,39.0,39.0,pp,0
22.514583333333363,0.0,"['note_on', 'note_on']",0.0,"[54, 54]","[0, 0]",0.0041666666666666,60.0,-39.0,0.0,ppp,0
22.889583333333363,0.375,['note_on'],0.0,[61],[0],0.375,60.0,0.0,0.0,ppp,0
22.891666666666698,0.0020833333333333,['note_on'],0.0,[61],[0],0.0020833333333333,60.0,0.0,0.0,ppp,0
22.985416666666698,0.09375,['note_on'],0.0,[66],[48],0.09375,60.0,48.0,48.0,pp,0
22.987500000000036,0.0020833333333333,['note_on'],0.0,[66],[48],0.0020833333333333,60.0,0.0,48.0,pp,0
23.170833333333366,0.0,"['note_on', 'note_on']",0.0,"[66, 66]","[0, 0]",0.1833333333333333,60.0,-48.0,0.0,ppp,0
23.2416666666667,0.0,"['note_on', 'note_on']",0.0,"[64, 64]","[48, 48]",0.0708333333333333,60.0,48.0,48.0,pp,0
23.4479166666667,0.0,"['note_on', 'note_on']",0.0,"[64, 64]","[0, 0]",0.20625,60.0,-48.0,0.0,ppp,0
23.4854166666667,0.0375,['note_on'],0.0,[69],[46],0.0375,60.0,46.0,46.0,pp,0
23.48750000000004,0.0020833333333333,['note_on'],0.0,[69],[46],0.0020833333333333,60.0,0.0,46.0,pp,0
23.741666666666703,0.0,"['note_on', 'note_on']",0.0,"[71, 71]","[42, 42]",0.2541666666666666,60.0,-4.0,42.0,pp,0
23.98958333333338,0.0020833333333333,"['note_on', 'note_on']",0.0,"[69, 69]","[0, 0]",0.0166666666666666,60.0,-42.0,0.0,ppp,0
24.00000000000005,0.0,"['note_on', 'note_on']",0.0,"[50, 50]","[44, 44]",0.0104166666666666,60.0,44.0,44.0,pp,0
24.01458333333338,0.0145833333333333,['note_on'],0.0,[73],[60],0.0145833333333333,60.0,16.0,60.0,p,0
