,msg_note,msg_velocity,tick,msg_channel,count,msg_type
42452,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42453,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42454,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42455,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42456,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42457,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42458,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42459,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42460,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42461,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42462,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42463,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42464,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42465,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42466,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42467,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42468,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42469,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42470,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42471,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42472,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42473,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42474,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42475,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42476,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42477,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42478,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42479,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42480,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42481,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42482,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42483,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42484,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42485,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42486,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42487,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42488,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42489,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42490,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42491,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42492,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42493,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42494,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42495,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42496,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42497,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42498,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42499,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42500,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42501,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42502,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42503,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42504,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42505,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42506,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42507,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42508,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42509,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42510,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42511,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42512,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42513,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42514,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42515,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42516,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42517,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42518,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42519,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42520,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42521,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42522,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42523,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42524,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42525,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42526,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42527,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42528,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42529,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42530,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42531,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42532,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42533,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42534,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42535,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42536,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42537,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42538,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42539,"[77, 75]","[55, 64]",42540,"[0, 0]",2,"['note_off', 'note_on']"
42540,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42541,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42542,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42543,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42544,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42545,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42546,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42547,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42548,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42549,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42550,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42551,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42552,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42553,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42554,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42555,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42556,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42557,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42558,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42559,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42560,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42561,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42562,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42563,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42564,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42565,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42566,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42567,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42568,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42569,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42570,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42571,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42572,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42573,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42574,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42575,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42576,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42577,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42578,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42579,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42580,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42581,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42582,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42583,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42584,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42585,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42586,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42587,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42588,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42589,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42590,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42591,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42592,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42593,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42594,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42595,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42596,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42597,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42598,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42599,"[75, 73]","[55, 64]",42600,"[0, 0]",2,"['note_off', 'note_on']"
42600,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42601,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42602,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42603,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42604,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42605,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42606,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42607,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42608,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42609,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42610,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42611,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42612,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42613,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42614,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42615,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42616,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42617,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42618,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42619,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42620,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42621,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42622,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42623,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42624,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42625,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42626,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42627,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42628,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42629,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42630,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42631,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42632,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42633,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42634,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42635,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42636,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42637,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42638,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42639,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42640,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42641,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42642,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42643,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42644,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42645,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42646,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42647,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42648,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42649,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42650,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42651,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42652,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42653,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42654,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42655,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42656,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42657,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42658,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42659,"[73, 77]","[68, 64]",42660,"[0, 0]",2,"['note_off', 'note_on']"
42660,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42661,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42662,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42663,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42664,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42665,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42666,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42667,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42668,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42669,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42670,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42671,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42672,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42673,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42674,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42675,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42676,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42677,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42678,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42679,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42680,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42681,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42682,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42683,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42684,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42685,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42686,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42687,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42688,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42689,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42690,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42691,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42692,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42693,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42694,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42695,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42696,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42697,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42698,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42699,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42700,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42701,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42702,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42703,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42704,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42705,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42706,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42707,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42708,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42709,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42710,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42711,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42712,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42713,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42714,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42715,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42716,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42717,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42718,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42719,"[77, 75]","[63, 64]",42720,"[0, 0]",2,"['note_off', 'note_on']"
42720,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42721,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42722,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42723,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42724,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42725,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42726,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42727,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42728,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42729,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42730,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42731,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42732,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42733,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42734,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42735,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42736,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42737,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42738,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42739,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42740,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42741,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42742,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42743,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42744,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42745,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42746,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42747,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42748,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42749,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42750,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42751,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42752,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42753,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42754,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42755,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42756,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42757,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42758,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42759,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42760,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
42761,"[75, 73]","[49, 64]",42780,"[0, 0]",2,"['note_off', 'note_on']"
