,sec,msg_type,channel,note,velocity,new_octave,dynamic,accent,count,main_vol,depth,pedal,pan
465,46.5,"['note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[53, 53, 62, 62, 56, 56]","[0, 0, 0, 0, 0, 0]",[4],ppp,0,6,0,0,0,0
466,46.6,"['note_on', 'note_on']","[0, 0]","[71, 71]","[46, 46]",[4],pp,0,2,0,0,0,0
467,46.7,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[4],ppp,0,2,0,0,0,0
468,46.8,"['note_on', 'note_on']","[0, 0]","[53, 53]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
469,46.9,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]",[3],ppp,0,2,0,0,0,0
470,47.0,[],[],[],[],[3],,0,0,0,0,0,0
471,47.1,"['note_on', 'note_on']","[0, 0]","[56, 56]","[44, 44]",[3],pp,0,2,0,0,0,0
472,47.2,[],[],[],[],[3],,0,0,0,0,0,0
473,47.3,"['note_on', 'note_on']","[0, 0]","[62, 62]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
474,47.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
475,47.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 62, 62]","[35, 35, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
476,47.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
477,47.7,"['note_on', 'note_on']","[0, 0]","[71, 71]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
478,47.8,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
479,47.9,"['note_on', 'note_on']","[0, 0]","[62, 62]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
480,48.0,"['note_off', 'note_off']","[0, 0]","[71, 71]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
481,48.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
482,48.2,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[65, 65, 53, 53, 56, 56, 62, 62]","[44, 44, 0, 0, 0, 0, 0, 0]",[4],ppp,0,8,0,0,0,0
483,48.3,[],[],[],[],[4],,0,0,0,0,0,0
484,48.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[71, 71, 65, 65]","[48, 48, 0, 0]",[4],ppp,0,4,0,0,0,0
485,48.5,[],[],[],[],[4],,0,0,0,0,0,0
486,48.6,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[52, 52, 71, 71]","[42, 42, 0, 0]",[3],ppp,0,4,0,0,0,0
487,48.7,[],[],[],[],[3],,0,0,0,0,0,0
488,48.8,"['note_on', 'note_on']","[0, 0]","[55, 55]","[40, 40]",[3],pp,0,2,0,0,0,0
489,48.9,[],[],[],[],[3],,0,0,0,0,0,0
490,49.0,"['note_on', 'note_on']","[0, 0]","[60, 60]","[53, 53]","[3, 4]",p,0,2,0,0,0,0
491,49.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
492,49.2,"['note_on', 'note_on']","[0, 0]","[67, 67]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
493,49.3,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
494,49.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
495,49.5,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[72, 72, 67, 67, 60, 60]","[62, 62, 0, 0, 0, 0]","[3, 5]",ppp,0,6,0,0,0,0
496,49.6,[],[],[],[],"[3, 5]",,0,0,0,0,0,0
497,49.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 72, 72]","[46, 46, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
498,49.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
499,49.9,"['note_on', 'note_on']","[0, 0]","[67, 67]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
500,50.0,"['note_off', 'note_off']","[0, 0]","[52, 52]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
501,50.1,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[55, 55, 72, 72, 67, 67]","[0, 0, 53, 53, 0, 0]","[4, 5]",ppp,0,6,0,0,0,0
502,50.2,[],[],[],[],"[4, 5]",,0,0,0,0,0,0
503,50.3,"['note_on', 'note_on']","[0, 0]","[52, 52]","[38, 38]","[3, 4, 5]",pp,0,2,0,0,0,0
504,50.4,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[72, 72, 60, 60]","[0, 0, 0, 0]",[3],ppp,0,4,0,0,0,0
505,50.5,[],[],[],[],[3],,0,0,0,0,0,0
506,50.6,"['note_on', 'note_on']","[0, 0]","[55, 55]","[36, 36]",[3],pp,0,2,0,0,0,0
507,50.7,[],[],[],[],[3],,0,0,0,0,0,0
508,50.8,"['note_on', 'note_on']","[0, 0]","[60, 60]","[51, 51]","[3, 4]",p,0,2,0,0,0,0
509,50.9,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
510,51.0,"['note_on', 'note_on']","[0, 0]","[67, 67]","[44, 44]","[3, 4]",pp,0,2,0,0,0,0
511,51.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
512,51.2,"['note_on', 'note_on']","[0, 0]","[72, 72]","[59, 59]","[3, 4, 5]",p,0,2,0,0,0,0
513,51.3,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 67, 67]","[0, 0, 0, 0]","[3, 5]",ppp,0,4,0,0,0,0
514,51.4,"['note_on', 'note_on']","[0, 0]","[60, 60]","[46, 46]","[3, 4, 5]",pp,0,2,0,0,0,0
515,51.5,"['note_off', 'note_off']","[0, 0]","[72, 72]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
516,51.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
517,51.7,"['note_on', 'note_on']","[0, 0]","[67, 67]","[59, 59]","[3, 4]",p,0,2,0,0,0,0
518,51.8,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[52, 52, 55, 55]","[0, 0, 0, 0]",[4],ppp,0,4,0,0,0,0
519,51.9,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[67, 67, 72, 72]","[0, 0, 55, 55]","[4, 5]",ppp,0,4,0,0,0,0
520,52.0,[],[],[],[],"[4, 5]",,0,0,0,0,0,0
521,52.1,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[72, 72, 52, 52]","[0, 0, 42, 42]","[3, 4]",ppp,0,4,0,0,0,0
522,52.2,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",[3],ppp,0,2,0,0,0,0
523,52.3,"['note_on', 'note_on']","[0, 0]","[53, 53]","[40, 40]",[3],pp,0,2,0,0,0,0
524,52.4,[],[],[],[],[3],,0,0,0,0,0,0
525,52.5,[],[],[],[],[3],,0,0,0,0,0,0
526,52.6,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
527,52.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
528,52.8,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",[3],ppp,0,2,0,0,0,0
529,52.9,[],[],[],[],[3],,0,0,0,0,0,0
530,53.0,"['note_on', 'note_on']","[0, 0]","[65, 65]","[51, 51]","[3, 4]",p,0,2,0,0,0,0
531,53.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
532,53.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[57, 57, 65, 65]","[44, 44, 0, 0]",[3],ppp,0,4,0,0,0,0
533,53.3,[],[],[],[],[3],,0,0,0,0,0,0
534,53.4,"['note_on', 'note_on']","[0, 0]","[60, 60]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
535,53.5,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[57, 57, 52, 52]","[0, 0, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
536,53.6,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[53, 53, 65, 65, 60, 60]","[0, 0, 42, 42, 0, 0]",[4],ppp,0,6,0,0,0,0
537,53.7,[],[],[],[],[4],,0,0,0,0,0,0
538,53.8,"['note_on', 'note_on']","[0, 0]","[52, 52]","[48, 48]","[3, 4]",pp,0,2,0,0,0,0
539,53.9,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[3],ppp,0,2,0,0,0,0
540,54.0,"['note_on', 'note_on']","[0, 0]","[53, 53]","[42, 42]",[3],pp,0,2,0,0,0,0
541,54.1,[],[],[],[],[3],,0,0,0,0,0,0
542,54.2,[],[],[],[],[3],,0,0,0,0,0,0
543,54.3,"['note_on', 'note_on']","[0, 0]","[57, 57]","[42, 42]",[3],pp,0,2,0,0,0,0
544,54.4,[],[],[],[],[3],,0,0,0,0,0,0
545,54.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 57, 57]","[42, 42, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
546,54.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
547,54.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 60, 60]","[51, 51, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
548,54.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
549,54.9,"['note_on', 'note_on']","[0, 0]","[57, 57]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
550,55.0,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[3],ppp,0,2,0,0,0,0
551,55.1,"['note_on', 'note_on']","[0, 0]","[60, 60]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
552,55.2,"['note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[52, 52, 53, 53, 57, 57]","[0, 0, 0, 0, 0, 0]",[4],ppp,0,6,0,0,0,0
553,55.3,[],[],[],[],[4],,0,0,0,0,0,0
554,55.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 60, 60]","[42, 42, 0, 0]",[4],ppp,0,4,0,0,0,0
555,55.5,[],[],[],[],[4],,0,0,0,0,0,0
556,55.6,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[50, 50, 65, 65]","[59, 59, 0, 0]",[3],ppp,0,4,0,0,0,0
557,55.7,[],[],[],[],[3],,0,0,0,0,0,0
558,55.8,"['note_on', 'note_on']","[0, 0]","[53, 53]","[44, 44]",[3],pp,0,2,0,0,0,0
559,55.9,[],[],[],[],[3],,0,0,0,0,0,0
560,56.0,"['note_on', 'note_on']","[0, 0]","[57, 57]","[48, 48]",[3],pp,0,2,0,0,0,0
561,56.1,[],[],[],[],[3],,0,0,0,0,0,0
562,56.2,[],[],[],[],[3],,0,0,0,0,0,0
563,56.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 57, 57]","[42, 42, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
564,56.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
565,56.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 60, 60]","[46, 46, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
566,56.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
567,56.7,"['note_on', 'note_on']","[0, 0]","[57, 57]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
568,56.8,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[3],ppp,0,2,0,0,0,0
569,56.9,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 57, 57]","[44, 44, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
570,57.0,"['note_off', 'note_off']","[0, 0]","[50, 50]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
571,57.1,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[53, 53, 65, 65, 60, 60]","[0, 0, 46, 46, 0, 0]",[4],ppp,0,6,0,0,0,0
572,57.2,[],[],[],[],[4],,0,0,0,0,0,0
573,57.3,"['note_on', 'note_on']","[0, 0]","[50, 50]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
574,57.4,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[3],ppp,0,2,0,0,0,0
575,57.5,"['note_on', 'note_on']","[0, 0]","[53, 53]","[35, 35]",[3],ppp,0,2,0,0,0,0
576,57.6,[],[],[],[],[3],,0,0,0,0,0,0
577,57.7,[],[],[],[],[3],,0,0,0,0,0,0
578,57.8,"['note_on', 'note_on']","[0, 0]","[57, 57]","[55, 55]",[3],p,0,2,0,0,0,0
579,57.9,[],[],[],[],[3],,0,0,0,0,0,0
580,58.0,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 57, 57]","[42, 42, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
581,58.1,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
582,58.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 60, 60]","[51, 51, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
583,58.3,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
584,58.4,"['note_on', 'note_on']","[0, 0]","[57, 57]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
585,58.5,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[3],ppp,0,2,0,0,0,0
586,58.6,"['note_on', 'note_on']","[0, 0]","[60, 60]","[38, 38]","[3, 4]",pp,0,2,0,0,0,0
587,58.7,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[50, 50, 57, 57]","[0, 0, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
588,58.8,"['note_off', 'note_off']","[0, 0]","[53, 53]","[0, 0]",[4],ppp,0,2,0,0,0,0
589,58.9,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 60, 60]","[38, 38, 0, 0]",[4],ppp,0,4,0,0,0,0
590,59.0,[],[],[],[],[4],,0,0,0,0,0,0
591,59.1,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[43, 43, 65, 65]","[40, 40, 0, 0]",[2],ppp,0,4,0,0,0,0
592,59.2,[],[],[],[],[2],,0,0,0,0,0,0
593,59.3,"['note_on', 'note_on']","[0, 0]","[53, 53]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
594,59.4,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
595,59.5,"['note_on', 'note_on']","[0, 0]","[55, 55]","[46, 46]","[2, 3]",pp,0,2,0,0,0,0
596,59.6,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
597,59.7,"['note_on', 'note_on']","[0, 0]","[59, 59]","[46, 46]","[2, 3]",pp,0,2,0,0,0,0
598,59.8,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
599,59.9,['note_on'],[0],[65],[46],"[2, 3, 4]",pp,0,1,0,0,0,0
600,60.0,"['note_on', 'note_off', 'note_off']","[0, 0, 0]","[65, 59, 59]","[46, 0, 0]","[2, 3, 4]",ppp,0,3,0,0,0,0
601,60.1,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
602,60.2,"['note_on', 'note_on']","[0, 0]","[55, 55]","[42, 42]","[2, 3, 4]",pp,0,2,0,0,0,0
603,60.3,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
604,60.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[59, 59, 43, 43]","[38, 38, 0, 0]",[3],ppp,0,4,0,0,0,0
605,60.5,[],[],[],[],[3],,0,0,0,0,0,0
606,60.6,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[53, 53, 65, 65]","[0, 0, 42, 42]","[3, 4]",ppp,0,4,0,0,0,0
607,60.7,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
608,60.8,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[43, 43, 55, 55]","[34, 34, 0, 0]","[2, 4]",ppp,0,4,0,0,0,0
609,60.9,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]",[2],ppp,0,2,0,0,0,0
610,61.0,"['note_on', 'note_on']","[0, 0]","[50, 50]","[42, 42]","[2, 3]",pp,0,2,0,0,0,0
611,61.1,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
612,61.2,"['note_on', 'note_on']","[0, 0]","[55, 55]","[40, 40]","[2, 3]",pp,0,2,0,0,0,0
613,61.3,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
614,61.4,"['note_on', 'note_on']","[0, 0]","[59, 59]","[42, 42]","[2, 3]",pp,0,2,0,0,0,0
615,61.5,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
616,61.6,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
617,61.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[65, 65, 59, 59]","[51, 51, 0, 0]","[2, 3, 4]",ppp,0,4,0,0,0,0
618,61.8,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
619,61.9,"['note_on', 'note_on']","[0, 0]","[55, 55]","[48, 48]","[2, 3, 4]",pp,0,2,0,0,0,0
620,62.0,"['note_off', 'note_off']","[0, 0]","[65, 65]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
621,62.1,"['note_on', 'note_on']","[0, 0]","[59, 59]","[38, 38]","[2, 3]",pp,0,2,0,0,0,0
622,62.2,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
623,62.3,"['note_on', 'note_on']","[0, 0]","[65, 65]","[46, 46]","[2, 3, 4]",pp,0,2,0,0,0,0
624,62.4,"['note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[59, 59, 43, 43, 50, 50]","[0, 0, 0, 0, 0, 0]",[4],ppp,0,6,0,0,0,0
625,62.5,[],[],[],[],[4],,0,0,0,0,0,0
626,62.6,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[48, 48, 65, 65]","[42, 42, 0, 0]",[3],ppp,0,4,0,0,0,0
627,62.7,[],[],[],[],[3],,0,0,0,0,0,0
628,62.8,"['note_on', 'note_on']","[0, 0]","[52, 52]","[28, 28]",[3],ppp,0,2,0,0,0,0
629,62.9,[],[],[],[],[3],,0,0,0,0,0,0
630,63.0,"['note_on', 'note_on']","[0, 0]","[55, 55]","[34, 34]",[3],ppp,0,2,0,0,0,0
631,63.1,[],[],[],[],[3],,0,0,0,0,0,0
632,63.2,"['note_on', 'note_on']","[0, 0]","[60, 60]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
633,63.3,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
634,63.4,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[55, 55, 64, 64]","[0, 0, 53, 53]","[3, 4]",ppp,0,4,0,0,0,0
635,63.5,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
636,63.6,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
637,63.7,"['note_on', 'note_on']","[0, 0]","[55, 55]","[38, 38]","[3, 4]",pp,0,2,0,0,0,0
638,63.8,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[3],ppp,0,2,0,0,0,0
639,63.9,"['note_on', 'note_on']","[0, 0]","[60, 60]","[35, 35]","[3, 4]",ppp,0,2,0,0,0,0
640,64.0,"['note_off', 'note_off']","[0, 0]","[48, 48]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
641,64.1,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[64, 64, 52, 52, 60, 60]","[38, 38, 0, 0, 0, 0]","[3, 4]",ppp,0,6,0,0,0,0
642,64.2,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
643,64.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[48, 48, 55, 55]","[46, 46, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
644,64.4,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[3],ppp,0,2,0,0,0,0
645,64.5,"['note_on', 'note_on']","[0, 0]","[52, 52]","[42, 42]",[3],pp,0,2,0,0,0,0
646,64.6,[],[],[],[],[3],,0,0,0,0,0,0
647,64.7,"['note_on', 'note_on']","[0, 0]","[55, 55]","[53, 53]",[3],p,0,2,0,0,0,0
648,64.8,[],[],[],[],[3],,0,0,0,0,0,0
649,64.9,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
650,65.0,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
651,65.1,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
652,65.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 60, 60]","[48, 48, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
653,65.3,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
654,65.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[55, 55, 64, 64]","[53, 53, 0, 0]",[3],ppp,0,4,0,0,0,0
655,65.5,[],[],[],[],[3],,0,0,0,0,0,0
656,65.6,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[48, 48, 60, 60, 52, 52]","[0, 0, 34, 34, 0, 0]","[3, 4]",ppp,0,6,0,0,0,0
657,65.7,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]",[4],ppp,0,2,0,0,0,0
658,65.8,"['note_on', 'note_on']","[0, 0]","[64, 64]","[44, 44]",[4],pp,0,2,0,0,0,0
659,65.9,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",[4],ppp,0,2,0,0,0,0
660,66.0,"['note_on', 'note_on']","[0, 0]","[48, 48]","[46, 46]","[3, 4]",pp,0,2,0,0,0,0
661,66.1,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[3],ppp,0,2,0,0,0,0
662,66.2,"['note_on', 'note_on']","[0, 0]","[55, 55]","[42, 42]",[3],pp,0,2,0,0,0,0
663,66.3,[],[],[],[],[3],,0,0,0,0,0,0
664,66.4,"['note_on', 'note_on']","[0, 0]","[58, 58]","[42, 42]",[3],pp,0,2,0,0,0,0
665,66.5,[],[],[],[],[3],,0,0,0,0,0,0
666,66.6,[],[],[],[],[3],,0,0,0,0,0,0
667,66.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 58, 58]","[36, 36, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
668,66.8,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
669,66.9,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 60, 60]","[40, 40, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
670,67.0,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
671,67.1,"['note_on', 'note_on']","[0, 0]","[58, 58]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
672,67.2,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[3],ppp,0,2,0,0,0,0
673,67.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 58, 58]","[36, 36, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
674,67.4,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
675,67.5,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[48, 48, 55, 55, 64, 64, 60, 60]","[0, 0, 0, 0, 30, 30, 0, 0]",[4],ppp,0,8,0,0,0,0
676,67.6,[],[],[],[],[4],,0,0,0,0,0,0
677,67.7,[],[],[],[],[4],,0,0,0,0,0,0
678,67.8,"['note_on', 'note_on']","[0, 0]","[48, 48]","[40, 40]","[3, 4]",pp,0,2,0,0,0,0
679,67.9,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 64, 55, 55]","[0, 0, 32, 32]",[3],ppp,0,4,0,0,0,0
680,68.0,[],[],[],[],[3],,0,0,0,0,0,0
681,68.1,[],[],[],[],[3],,0,0,0,0,0,0
682,68.2,"['note_on', 'note_on']","[0, 0]","[58, 58]","[42, 42]",[3],pp,0,2,0,0,0,0
683,68.3,[],[],[],[],[3],,0,0,0,0,0,0
684,68.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 58, 58]","[36, 36, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
685,68.5,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
686,68.6,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[60, 60, 64, 64]","[0, 0, 31, 31]","[3, 4]",ppp,0,4,0,0,0,0
687,68.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
688,68.8,"['note_on', 'note_on']","[0, 0]","[58, 58]","[42, 42]","[3, 4]",pp,0,2,0,0,0,0
689,68.9,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[3],ppp,0,2,0,0,0,0
690,69.0,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[48, 48, 60, 60]","[0, 0, 35, 35]","[3, 4]",ppp,0,4,0,0,0,0
691,69.1,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[58, 58, 55, 55]","[0, 0, 0, 0]",[4],ppp,0,4,0,0,0,0
692,69.2,[],[],[],[],[4],,0,0,0,0,0,0
693,69.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 60, 60]","[30, 30, 0, 0]",[4],ppp,0,4,0,0,0,0
694,69.4,[],[],[],[],[4],,0,0,0,0,0,0
695,69.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[41, 41, 64, 64]","[36, 36, 0, 0]",[2],ppp,0,4,0,0,0,0
696,69.6,[],[],[],[],[2],,0,0,0,0,0,0
697,69.7,"['note_on', 'note_on']","[0, 0]","[53, 53]","[32, 32]","[2, 3]",ppp,0,2,0,0,0,0
698,69.8,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
699,69.9,"['note_on', 'note_on']","[0, 0]","[57, 57]","[40, 40]","[2, 3]",pp,0,2,0,0,0,0
700,70.0,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
