sec,tick,bpm,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan,tempo
9.865,9471,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.866,9472,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.867,9473,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.868,9474,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.869,9475,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.87,9476,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.871,9477,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.872,9478,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.873,9479,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.875,9480,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.876,9481,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.877,9482,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.878,9483,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.879,9484,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.88,9485,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.881,9486,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.882,9487,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.883,9488,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.884,9489,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.885,9490,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.886,9491,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.887,9492,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.888,9493,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.889,9494,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.89,9495,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.891,9496,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.892,9497,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.893,9498,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.894,9499,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.895,9500,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.896,9501,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.897,9502,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.898,9503,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.9,9504,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.901,9505,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.902,9506,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.903,9507,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.904,9508,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.905,9509,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.906,9510,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.907,9511,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.908,9512,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.909,9513,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.91,9514,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.911,9515,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.912,9516,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.913,9517,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.914,9518,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.915,9519,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.916,9520,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.917,9521,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.918,9522,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.919,9523,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.92,9524,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.921,9525,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.922,9526,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.923,9527,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.925,9528,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.926,9529,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.927,9530,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.928,9531,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.929,9532,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.93,9533,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.931,9534,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.932,9535,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.933,9536,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.934,9537,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.935,9538,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.936,9539,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.937,9540,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.938,9541,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.939,9542,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.94,9543,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.941,9544,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.942,9545,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.943,9546,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.944,9547,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.945,9548,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.946,9549,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.947,9550,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.948,9551,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.95,9552,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.951,9553,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.952,9554,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.953,9555,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.954,9556,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.955,9557,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.956,9558,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.957,9559,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.958,9560,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.959,9561,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.96,9562,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.961,9563,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.962,9564,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.963,9565,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.964,9566,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.965,9567,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.966,9568,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.967,9569,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.968,9570,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.969,9571,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.97,9572,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.971,9573,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.972,9574,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.973,9575,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.975,9576,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.976,9577,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.977,9578,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.978,9579,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.979,9580,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.98,9581,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.981,9582,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.982,9583,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.983,9584,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.984,9585,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.985,9586,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.986,9587,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.987,9588,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.988,9589,120.0,['note_off'],[0],[45],[64],mp,0,1,0,0,0,0,500000
9.989,9590,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.99,9591,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.991,9592,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.992,9593,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.993,9594,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.994,9595,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.995,9596,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.996,9597,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.997,9598,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
9.998,9599,120.0,['note_on'],[0],[57],[62],mp,0,1,0,0,0,0,500000
10.0,9600,120.0,"['note_off', 'note_on', 'note_on']","[0, 0, 0]","[65, 57, 69]","[64, 100, 100]",f,1,3,0,0,0,0,500000
10.001,9601,120.0,"['note_off', 'note_on', 'note_on']","[0, 0, 0]","[65, 57, 69]","[64, 100, 100]",f,1,3,0,0,0,0,500000
10.002,9602,120.0,"['note_off', 'note_on', 'note_on']","[0, 0, 0]","[65, 57, 69]","[64, 100, 100]",f,1,3,0,0,0,0,500000
10.003,9603,120.0,"['note_off', 'note_on', 'note_on']","[0, 0, 0]","[65, 57, 69]","[64, 100, 100]",f,1,3,0,0,0,0,500000
10.004,9604,120.0,"['note_off', 'note_on', 'note_on']","[0, 0, 0]","[65, 57, 69]","[64, 100, 100]",f,1,3,0,0,0,0,500000
10.005,9605,120.0,"['note_off', 'note_on', 'note_on']","[0, 0, 0]","[65, 57, 69]","[64, 100, 100]",f,1,3,0,0,0,0,500000
10.006,9606,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.007,9607,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.008,9608,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.009,9609,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.01,9610,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.011,9611,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.012,9612,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.013,9613,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.014,9614,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.015,9615,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.016,9616,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.017,9617,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.018,9618,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.019,9619,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.02,9620,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.021,9621,120.0,['note_on'],[0],[69],[73],mp,0,1,0,0,0,0,500000
10.022,9622,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.023,9623,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.025,9624,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.026,9625,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.027,9626,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.028,9627,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.029,9628,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.03,9629,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.031,9630,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.032,9631,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.033,9632,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.034,9633,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.035,9634,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.036,9635,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.037,9636,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.038,9637,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.039,9638,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.04,9639,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.041,9640,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.042,9641,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.043,9642,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.044,9643,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.045,9644,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.046,9645,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.047,9646,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.048,9647,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.05,9648,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.051,9649,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.052,9650,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.053,9651,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.054,9652,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.055,9653,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.056,9654,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.057,9655,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.058,9656,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.059,9657,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.06,9658,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.061,9659,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.062,9660,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.063,9661,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.064,9662,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.065,9663,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.066,9664,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.067,9665,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.068,9666,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.069,9667,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.07,9668,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.071,9669,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.072,9670,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.073,9671,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.075,9672,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.076,9673,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.077,9674,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.078,9675,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.079,9676,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.08,9677,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.081,9678,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.082,9679,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.083,9680,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.084,9681,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.085,9682,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.086,9683,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.087,9684,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.088,9685,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.089,9686,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.09,9687,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.091,9688,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.092,9689,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.093,9690,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.094,9691,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.095,9692,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.096,9693,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.097,9694,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.098,9695,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.1,9696,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.101,9697,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.102,9698,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.103,9699,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.104,9700,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.105,9701,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.106,9702,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.107,9703,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.108,9704,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.109,9705,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.11,9706,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.111,9707,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.112,9708,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.113,9709,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.114,9710,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.115,9711,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.116,9712,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.117,9713,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.118,9714,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.119,9715,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.12,9716,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.121,9717,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.122,9718,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.123,9719,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.125,9720,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.126,9721,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.127,9722,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.128,9723,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.129,9724,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.13,9725,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.131,9726,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.132,9727,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.133,9728,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.134,9729,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.135,9730,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.136,9731,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.137,9732,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.138,9733,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.139,9734,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.14,9735,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.141,9736,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.142,9737,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.143,9738,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.144,9739,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.145,9740,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.146,9741,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.147,9742,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.148,9743,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.15,9744,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.151,9745,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.152,9746,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.153,9747,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.154,9748,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.155,9749,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.156,9750,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.157,9751,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.158,9752,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.159,9753,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.16,9754,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.161,9755,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.162,9756,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.163,9757,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.164,9758,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.165,9759,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.166,9760,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.167,9761,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.168,9762,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.169,9763,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.17,9764,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.171,9765,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.172,9766,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.173,9767,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.175,9768,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.176,9769,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.177,9770,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.178,9771,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.179,9772,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.18,9773,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.181,9774,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.182,9775,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.183,9776,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.184,9777,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.185,9778,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.186,9779,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.187,9780,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.188,9781,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
10.189,9782,120.0,['note_off'],[0],[52],[64],mp,0,1,0,0,0,0,500000
